norma;data;obs;tam_cp;tam_min;arena;orgao
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;presidencial;II - o Conselho de Defesa Nacional.
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;presidencial;Câmara de Comércio Exterior
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"I - da Agricultura, Pecuária e Abastecimento;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"II - da Ciência, Tecnologia, Inovações e Comunicações;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"III - da Defesa;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"IV - da Educação e Cultura;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"V - da Fazenda;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"VI - da Indústria, Comércio Exterior e Serviços;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"VII - da Integração Nacional;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"VIII - da Justiça e Cidadania;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"IX - da Saúde;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"X - da Transparência, Fiscalização e Controle;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"XI - das Cidades;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"XII - das Relações Exteriores;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"XIII - de Minas e Energia;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"XIV - do Desenvolvimento Social e Agrário;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"XV - do Esporte;"
MEDIDA PROVISÓRIA Nº 726, DE 12 DE MAIO DE 2016 - retificação;12/05/2016;"Início do governo Temer. Extingue a “Secretaria de Portos da Presidência da República”, extingue a “Secretaria de Aviação Civil da Presidência da República”, extingue a “Controladoria-Geral da União”, extingue o “Ministério da Cultura”; extingue o “Ministério das Comunicações”, extingue o “Ministério do Desenvolvimento Agrário”; extingue o “Ministério das Mulheres, da Igualdade Racial, da Juventude e dos Direitos Humanos”; extingue a “Casa Militar da Presidência República”; extingue a “Secretaria de Comunicação Social da Presidência da República”. Transforma o “Ministério do Desenvolvimento, Indústria e Comércio Exterior” em “Ministério da Indústria, Comércio Exterior e Serviços”; transforma o “Ministério da Ciência, Tecnologia e Inovação” em “Ministério da Ciência, Tecnologia, Inovações e Comunicações”; transforma o “Ministério da Educação” em “Ministério da Educação e Cultura”; transforma o “Ministério do Trabalho e Previdência Social” em “Ministério do Trabalho”; transforma o “Ministério da Justiça” em “Ministério da Justiça e Cidadania”; transforma o “Ministério do Desenvolvimento Social e Combate à Fome” em “Ministério do Desenvolvimento Social e Agrário”; transforma o “Ministério do Planejamento, Orçamento e Gestão” em “Ministério do Planejamento, Desenvolvimento e Gestão”; transforma o “Ministério dos Transportes” em “Ministério dos Transportes, Portos e Aviação Civil”. Cria o “Ministério da Transparência, Fiscalização e Controle”; cria o “Gabinete de Segurança Institucional da Presidência da República”, cria a “Câmara de Comércio Exterior - CAMEX”";14;20;ministerial;"XVI - do Meio Ambiente;"
